t_sample.id	active	t_post.id	title	content	post_date	post_url	nb_views	author_id	country_id	parent_id	source_id	topic_ref	supplier_id	supplier_code	import_date	auto_qualif_date	nb_auto_qualifs	category_id	import_file_id	manual_import_source	manual_import_author	rejected	t_category.name	t_category_type.name
552	1	490241	(Laguna II - 2.0T GT 240 CV) Impressions du pneu Falken 453	Voila, voila pour ceux que ça pourrait intéresser: La réaction des pneus FALKEN 453 (le pneu sport et haut de gamme de cette marque) sous la pluie.  J'ai eu l'occasion de rouler sous orages sur autoroute et j'ai trouvé le pneus rassurant avec une bonne évacuation de l'eau, j'ai pu resté à 140 km/h au régul et la voiture se comportait bien et plutôt bien stable.J'ai eu l'occasion de rouler également sur route nationale avec une pluie normale (bien arrosé mais loin d'être un orage), un bon grip sur les sorties de rond, la voiture reste ferme sur ses trajectoires et le comportement au freinage est bon, forcément l'ESP est plus sensible que sur le sec mais pas plus que le Michelin PS3. Je suis agréablement surpris par mon choix et je rappel le prix qui est de 81.9 euros livré, le pneus en 225/45/17 par 94 Y.le seul test que je n'ai pas fait et qui pourrait être différent par rapport au Mich PS3, c'est le freinage sur le mouillé... Maintenant, je vais faire attention à sa manière de vieillir concernant son bruit de roulement, si il garde toujours un bon grip et sa fermeté (que j’apprécie particulièrement) Vivement les vacances et la route de nuit qui va avec.... Bonne soirée à tous.	29-juil.-13	http://www.renault-laguna.com/forum/laguna-2-gt-en-version-205-cv-t15327-270.html#p289795	0	2457	1		94	438694	450271	BOL	07-août-13	07-août-13	2	51	160			0	Auto specialized forums	Forums
552	1	490153	Pneu UHP Hankook Ventus V12 evo	PrinzB a écrit :Bonne chance !  Moi, j'avais la sensation de flottement !  Là, avec mes Michelin Pilot Super Sport: no problemo ! Top !  Tu les avais aux 4 angles ? Je confirme que montés à l'arrière avec un train avant d'une autre marque pas tout frais et de structure moins directionnelle que les Hankook, la sensation est bien là... si les 4 montés ou uniquement à l'avant la sensation disparaît après rodage Message édité par Dastro le 01-08-2013 à 19:57:57	01-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet386885-630.htm#para14887892	0	120974	1		82	226	450084	BOL	07-août-13	07-août-13	2	51	160			0	Auto specialized forums	Forums
552	1	490376	Pneu 19'' pour M3 E46	Je vais aussi peut être prendre des toyo T1 sport, les retours ont l'air plutôt bon non ?	02-août-13	http://forum.motorsport-passion.com/topic/25931-pneu-19-pour-m3-e46/page-2#post_id_571741	0	257	1		100	103425	451695	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490377	Pneu 19'' pour M3 E46	salut .je dois changer mes pneus sur mon M3 et je voudrais mettre du toyo, mais faut -il une version Xl ou non ?merci de votre aide	02-août-13	http://forum.motorsport-passion.com/topic/25931-pneu-19-pour-m3-e46/page-2#post_id_571719	0	123039	1		100	103425	451698	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490174	Pneu UHP Hankook Ventus V12 evo	Dans ce cas difficile de dire pourquoi  C'est vrai qu'avec 4 V12 tu auras peut-être moins de déséquilibre...En tout cas chez moi ça a fini par passer, la sensation que ça donnait c'était que le train arrière était dégonflé... à partir de 110 km/h lorsque je faisait un virage ou un dépassement sur l'autoroute, à la fin de la manoeuvre je devais légèrement contrebraquer dans le sens opposé, puis de nouveau dans le même sens... (quand même  )Pour moi les prochains, il y a de bonnes chance que ce sera ceux identiques au train arrière : les Toyo Proxes TR1...	02-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet386885-700.htm#para14887983	0	2752	1		82	226	450384	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490158	Pneu UHP Hankook Ventus V12 evo	Pensez également à vérifier votre pression.La sensation de floue a été présente lorsque j'ai changé mes v12 par des Toyos Proxes TR1 à l'arrière (les anciens V12 sont passés à l'avant).Cette sensation très désagréable a disparu après le rodage des pneus arrières, le rattrapage d'usure des pneus avant et la réparation des crevaisons lentes par vis sur les V12 à l'avant...	02-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet386885-630.htm#para14887953	0	2752	1		82	226	450093	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490138	Goodyear EfficientGrip	"Bonjour,Pourrais-je avoir des retours spécifiques sur une monte en 205/60/R15 si utilisateurs de cette monte traînent ici s'il vous plait?J'étais équipé (et je le suis toujours avec satisfaction) en Hankook K115 mais en 195/65/R15 sur mon autre auto, en monte 205/60/R15 ces derniers n'existent pas et cela m'embête bien.Du coup après quelques recherches les GoodYear EfficientGrip me sont apparus comme un bon compromis.Pour info ce serait pour équiper un ""break"" donc possiblement chargé. D’où ma question spécifique à cette taille de pneus.Merci. "	29-juil.-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet390499-70.htm#para14887697	0	123015	1		82	150942	450062	BOL	07-août-13	07-août-13	2	51	160			0	Auto specialized forums	Forums
552	1	487250	Avis et Tests Hankook Ventus Prime 2 K115	Je reviens après pas mal de kilomètres faits sur le coupé, j'en suis pleinement satisfait, une pure merveille pour le rapport Q/P.Reste à voir l'usure, même si elle me parait bonne pour le moment.Je pense en équiper mon break 124 à venir également.	22-juil.-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet397717-175.htm#para14887253	0	122571	1		82	95	448392	BOL	31-juil.-13		0	51	150			0	Auto specialized forums	Forums
552	1	490221	Michelin Energy E-V présenté au Mondial de l'Auto	dufonrafal a écrit :En fait tu les voudrais pour faire 2000km avec ta voiture c'est ça?À haute vitesse les pneus joue très peu. Et il y a ça aussi:http://www.nokiantyres.fr/pneu [...] kian+eLineC'est ça : oui et nonPour faire 2000 km voir 2100 km, mes Energy EA3 suffiront.Par contre pour atteindre les 2500 km je cherche des solutions :Il y a aussi les Toyo Nanoenergy2 qui ont une bonne réputation niveau résistance au roulement : je ne sais pas si tu les connais ! 	30-juil.-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet399170.htm#para14887783	0	113887	1		82	210446	451728	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490195	Avis et Tests Hankook Ventus Prime 2 K115	Bon.. je souhaitais équiper ma 2nd voiture en Hankook K115 comme mon coupé.. sauf que l'autre chausse en 205/60/R15 et non plus 195/65/R15 et donc.. le K115 n'existe pas dans cette monte ! Donc... je dois me tourner vers autre chose, dommage d'autant plus que ce pneu me donnait entière satisfaction. 	29-juil.-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet397717-175.htm#para14887700	0	123015	1		82	95	450756	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490329	Le topic des pneus.	   grandpieds a écrit:  Bridgestone Potenza S001Contisportcontact 5 Goodyear F1 asymetricHankook Ventus S1 evo2Michelin PS3Nexen N8000  PzeoToyo T1 sportVredestein ultrac vortiYokohama Advan Sport V105 (gagnant haut la main du comparatif)et le toyo sa donne quoi 	02-août-13	http://www.cliors-concept.com/t42332-Le-topic-des-pneus.htm?start=160	0	45397	1		116	245229	451194	BOL	07-août-13	07-août-13	11	51	160			0	Auto specialized forums	Forums
552	1	490173	Pneu UHP Hankook Ventus V12 evo	"autosteffff a écrit :Dans ce cas difficile de dire pourquoi  C'est vrai qu'avec 4 V12 tu auras peut-être moins de déséquilibre...En tout cas chez moi ça a fini par passer, la sensation que ça donnait c'était que le train arrière était dégonflé... à partir de 110 km/h lorsque je faisait un virage ou un dépassement sur l'autoroute, à la fin de la manoeuvre je devais légèrement contrebraquer dans le sens opposé, puis de nouveau dans le même sens... (quand même  )Moi je pense que les prochains seront ceux identiques au train arrière : les Toyo Proxes TR1...Ah oui quand même, non moi c'est pas à ce point, ça reste une ""sensation"" n'influant pas concrètement sur la tenue de route. Pour tester je m'amuse parfois à mettre de bon coup de volant à 110 et c'est là que c'est flagrant; l'arrière se balade anormalement de droite à gauche tout en mettant trois plombes à se stabiliser... après comme tu dis rien de tel que les 4 mêmes pneus pour se faire un réel avis, je suis persuadé que ça vient de là, d'autant plus qu'un directionnel n'est pas fait pour être à l'arrière si pneus symétriques ou asymétriques devant "	02-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet386885-700.htm#para14887984	0	120974	1		82	226	450383	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490159	Pneu UHP Hankook Ventus V12 evo	Bonjour à tous,Je devais changer les 4 pneus de ma Seat Exeo qui étaient complètement raides :/ Je viens de commander les Hankook K110 qui ont une excellente critique sur Internet malgré le prix défiant toute concurrence. J'ai toujours tourné sur des Continental Sport Contact 3 mais comme ont dit, il n'y a que les c**s qui ne changent pas d'avis  Ma question était en fait la suivante. Je lis partout V12 Evo K110 et sur le site où j'ai commandé, il n'y a marqué que K110 ( http://www.allopneus.com/HANKO [...] 13747.html )Est-ce bien les mêmes où il existe les K110 et les V12 Evo K110 ?Merci par avance Message édité par damdu77 le 01-08-2013 à 12:46:54	01-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet386885-630.htm#para14887866	0	123018	1		82	226	450094	BOL	07-août-13	07-août-13	2	51	160			0	Auto specialized forums	Forums
552	1	490156	Pneu UHP Hankook Ventus V12 evo	K110 ou ventus evo K110 ce sont les memes pneus	01-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet386885-630.htm#para14887867	0	120125	1		82	226	450091	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	490374	Pneu 19'' pour M3 E46	"j ai déjà des toyos en 18"" et j en suis assez content , legerement bruyant mais tres bon pneus, juste à savoir s'il faut une version XL (renforcé) ou pas "	02-août-13	http://forum.motorsport-passion.com/topic/25931-pneu-19-pour-m3-e46/page-2#post_id_571743	0	123039	1		100	103425	451693	BOL	07-août-13	07-août-13	1	51	160			0	Auto specialized forums	Forums
552	1	507810	Fiesta IV 96 - Avis/Choix de pneus 4 saisons - 165/70 R13	"PublicitéBonjour à tous,Propriétaire d'une Ford Fiesta IV de 96 (60ch 1.3i), mes pneus, encore bons du point de vue usure, ont bien vieilli.(2 pneus Sava à l'avant et 2 Michelin à l'arrière mais tous de 2006, donc débuts de craquelures.)L'été arrivant à sa fin, je me renseigne sur les options possibles pour changer de pneus et après beaucoup de recherches notamment sur FA,je pense que des pneus 4 saisons pourraient me convenir. (env 10.000km/an et je roule plutôt calmement)J'habite dans le Nord, donc ce n'est pas non plus la montagne.J'ai eu l'occasion de lire pas mal de tests et d'avis sur les pneus 4 saisons et j'en suis arrivé à la conclusion que je pourrais faire un essai.4 Modèles ont été retenu (prix tous très proches):- Goodyear Vector 4 Seasons - Normes Européennes F ; E; B (69dB)- Vredestein Quatrac 3 - Normes Européennes E ; C; A (68dB)- Hankook Optimo 4S H730 - Normes Européennes E ; C; B (71dB)- Maxxis MA-AS - Normes Européennes E ; C; B (70dB)D'après mes recherches, le Goodyear et le Vredestein sont les ""meilleurs"" de cette gamme.Et d'après l'étiquetage européen, j'aurais tendance à me tourner vers le Vredestein Quatrac 3, qui semble-t-il,s'use assez vite. Mais j'aimerais vos avis, voire vos retour sur ces pneus ou sur mon projet de pneus 4 saisons.(qui ne sera pas aussi bon en été qu'un été ni aussi bon en hiver qu'un hiver)Merci d'avance!Message édité par michmach01 le 17-08-2013 à 14:30:30"	17-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet400080.htm#para14888839	0	124359	1		82	463667	464039	BOL	04-sept.-13	04-sept.-13	6	51	200			0	Auto specialized forums	Forums
552	1	507784	Pneus Nexen / Roadstone	Bon,petit retour après 900km....J'apprécie toujours le feeling au volant, la voiture se montre vive et directive... Il n'aime pas un virage en angle droit prise a vive allure, il glisse....Sur le mouillé, je l'ai trouvé assez securisant dans ses réactions, mais, je ne l'ai pas trouvé très accrocheur...On est a peu près comme mes anciens Toyo T1-Sport...En revanche, je les trouve assez bruyants, mais j'avoue avoir des routes un peu pourries et abrasives par chez moi...Une chose est sure c'est un pneu tranquille, je ne l'ai pas encore méchamment arsouillé, mais on sent qu'il n'aime pas... Je me repete, c'est un pneu de route et d'autoroute....Aujourd'hui, j'ai regardé leur état, et, surprise...Message édité par disturbed le 20-08-2013 à 19:20:20	20-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet387536-35.htm#para14888996	0	564	1		82	130326	463815	BOL	04-sept.-13	04-sept.-13	1	51	200			0	Auto specialized forums	Forums
552	1	502561	Bon pneu hiver en 265/70r17 ???	 Envoyé par olivalBonjour Eric,C'est le véhicule familial qui n'est pas un véhicule utilisé pour aller bosser le matin, qui n'est pas utilisé pour aller trialiser et faire des raids (ça, c'est pour son voisin de garage), mais qui utilisé par mon épouse pour la vie de tous les jours et par moi (quand je suis là) pour aller faire des ballades en famille (d'où l'aspect sécuritaire)...Mon but est de rouler en sécu sur la neige. Il est vrai que la plupart du temps cela sera sur route déneigée, je n'habite pas en montagne, mais je vais souvent dans des petits coins paumés des Vosges pour le WE, où le deneigement n'est pas toujours assuré,et je vais une fois par an dans des stations des Alpes.De plus j'habite dans une petite ruelle à flanc de colline (ou plutôt de collinette) qui monte bien mais qui n'est pas la priorité des agents de la ville. Ceci dit, ce n'est pas tant les montées qui m'inquiètent je n'ai jamais eu de gros soucis avec ca, meme avec les BFG AT sur mon ancien KDJ95, mais plutot les descentes et les freinages. De plus la Jeep n'etant plus en 4x4 permanent, je prefère avoir une petite marge de sécu pour mon épouse qui ne saura pas forcement passer en 4RM au moment opportun...Ces pneus seront montés sur un 2eme train de roue.Cooper M+S                        N°1Nokian wr g2 suv                 N°2Nokian hakkapliita ltKhumo kc11Gt radial savero wtPour les autres mise a part le Hakka LT   je me prononce pas	29-août-13	http://www.forum4x4.org/threads/129999/page2#post_2359345	0	937	1		80	463107	468933	BOL	04-sept.-13	04-sept.-13	6	51	190			0	Auto specialized forums	Forums
552	1	507320	Gt radial 4x4 ?	J'ai jamais roule en rechappe donc je ne peu pas dire.GT c'est pas des mauvais pneus, mais s'est un serieu crant en arriere de ce que Michelin, BFG ou Cooper ou bien encore Yokohama peuvent offrir a mon avis.Mes prochains pneu sur mon 80 francias ca sera tres certainement des ST maxx de chez coopy pour remplacer mes ..durcissants BFG KM1	20-août-13	http://www.forum4x4.org/threads/129875/page2#post_2354628	0	955	1		80	463108	464077	BOL	04-sept.-13	04-sept.-13	4	51	200			0	Auto specialized forums	Forums
552	1	498588	Pneu Toyo Tires, qu'est-ce que ça vaut ?	TOYO 350 en 175/70 R14 T88Carcasse souple oui, mais moins qu'un MICHELIN ENERGY SAVER+ en 205 55 16 H91.P1130604Voir l'image en grand0 votes1 vote0 vote0 votes1 vote0 vote	14-août-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet393950.htm#para14888676	0	44572	1		82	397872	460052	BOL	21-août-13	21-août-13	3	51	180			0	Auto specialized forums	Forums
552	1	502463	Le topic des pneus.	   fredix 62 a écrit:  Bonjour,Je vais bientot changer mes pneus avant,alors messieurs les connaisseurs: TOYO ou FEDERAL ??? Merci d'avance Je me suis poser la même question que toi et ma réponse : j'ai pris des Michelin Pilot Sport 3   _________________=&gt; http://www.cliors-concept.com/t32053-La-Clio-3-RS-Makaha-de-Velsatis.htm	27-août-13	http://www.cliors-concept.com/t42332-Le-topic-des-pneus.htm?start=200	0	2398	1		116	245229	470227	BOL	04-sept.-13	04-sept.-13	3	51	190			0	Auto specialized forums	Forums
552	1	507379	Changer de pneus 195/50 R15 82V prix ?	Firestone c'est une marque bas de gamme ou osef ? je suis allé à carter cash, ils me proposent montage des pneus compris des firestone 195/50 R15 pour 118 euros c'est cher ?	17-août-13	http://www.jeuxvideo.com/forums/1-1000019-651371-1-0-1-0-changer-de-pneus-195-50-r15-82v-prix.htm#message_651390	0	125009	1		125	463017	463854	BOL	04-sept.-13	04-sept.-13	1	50	200			0	General forums	Forums
552	1	494065	Pneu 19'' pour M3 E46	Moi j'ai mis des toyo t1 sport en xl commandés sur allopneu. J'en suis très content pour l'instant. PS: je les ai mis il y a dix jours donc pas beaucoup de recule encore...	04-août-13	http://forum.motorsport-passion.com/topic/25931-pneu-19-pour-m3-e46/page-2#post_id_572122	0	114409	1		100	103425	454799	BOL	14-août-13	14-août-13	1	51	170			0	Auto specialized forums	Forums
552	1	507373	Changer de pneus 195/50 R15 82V prix ?	Non les 2 courgette           onlyyouu Voir le profil de onlyyouu     Posté le 17 août 2013 à 19:46:20 Avertir un administrateur     Ca m'étonnerait que ce soit du 195 50 15.    j'ai la référence et j'ai pris les notes sur le pneu donc je confirme que ce sont des firestone 195 50 r15 82V, pourquoi cela t'etonnes ?	17-août-13	http://www.jeuxvideo.com/forums/1-1000019-651371-1-0-1-0-changer-de-pneus-195-50-r15-82v-prix.htm#message_651378	0	125009	1		125	463017	463848	BOL	04-sept.-13	04-sept.-13	1	50	200			0	General forums	Forums
552	1	507750	Quels pneus utilisez-vous sur votre SAAB ?	alinutz a écrit :Je trouve les Toyo T1Sport pas mal, au moins en longévité.Ils sont bien ceux là, tendres : bonne adhérence.  	21-août-13	http://forum.saabsportclub.com/saab/Renseignementsetsolutionsmultimodeles/Pneumatiques/utilisez-pneus-saab-sujet_6077_55.htm#para136347	0	100091	1		101	143063	465170	BOL	04-sept.-13	04-sept.-13	1	51	200			0	Auto specialized forums	Forums
552	1	494208	Qui a déjà changé ses pneus?	"Bonjour,Changement tout frais (hier) de mes 4 pneus de la 207 99G. Les michelins d'origine était super bruyants et la voiture tirait de plus en plus à droite (malgré une géométrie refaite en 2012). Une permutation de pneus a réglé le tirage mais le bruit était de pire en pire avec vibration à 70 km/h.La monte d'origine est Michelin Energy Saver 185/65 R15 au démontage j'ai constaté 1 pneus au temoin, 2 pas loin et 1 encore OK et l'intérieur de la bande des 3 pneus les plus usés était bouffée. la voiture a 61500km donc c'est la durée de vie de ces pneus chez moi.Suite à la défaillance de Feu Vert à me procurer des Toyo de cette dimension, je suis allé dans une enseigne discount qui ne fait que ""pneus à bas prix"" à St Gregoire, près de Rennes. Changement systématique des valves, petit coup de protection sur les roues avant remontage, équilibrage au petits oignons, serrage à la clef dynamométrique.Coup des 4 pneus montés, équilibrés, valvés : Brigestone Turanza T001 : 342.92 c'était mon choix j'ai préféré la profondeur de la sculture de Bridgestones.Sinon en michelin energy saver + c'était 375.68  EUR les 4.Ensuite, contrôle de la géométrie gratuit (juste le contôle) mais vu la gueule des pneus il ne prennait pas de risque donc grosse correction sur le train avant pour 49.99999 EUR TTC (65 EUR chez Feu Vert ou chez mon garagiste).Bref, 392.99999 EUR les 4 pneus et l'équilibrage. Correct je pense.50 km plus tard, la voiture ne tire plus du tout (pour la première fois !) et l'équilibrage est impec."	06-août-13	http://www.feline207.net/forum/viewtopic.php?t=3057&postdays=0&postorder=asc&highlight=pneus&start=480&sid=9086bc862f45a1bb45e484242c4e3082	0	2940	1		86	1030	455872	BOL	14-août-13	14-août-13	4	51	170			0	Auto specialized forums	Forums
552	1	502324	Rendre des pneus ?	Ils voudront jamais ...  Mais panique pas mec , c'est certes du bas de gamme mais tu peux rouler avec. Kingstar c'est la sous marque de Hankook. C'est pas la mort non plus , tu as en que 2 et pas 4 ca va... Juste attention sous la pluie.   j'ai roulé 3 ans avec des pneus point S de merde j'ai jamais eu de PB.   Fais 20 000 bornes avec et change les .	27-août-13	http://www.jeuxvideo.com/forums/1-1000019-667758-2-0-1-0-rendre-des-pneus.htm#message_667831	0	124316	1		125	468208	468495	BOL	04-sept.-13	04-sept.-13	2	50	190			0	General forums	Forums
552	1	502473	Le topic des pneus.	Bonjour,Je vais bientot changer mes pneus avant,alors messieurs les connaisseurs: TOYO ou FEDERAL ??? Merci d'avance  	27-août-13	http://www.cliors-concept.com/t42332-Le-topic-des-pneus.htm?start=200	0	124352	1		116	245229	470237	BOL	04-sept.-13	04-sept.-13	2	51	190			0	Auto specialized forums	Forums
552	1	502593	Bon plan pour vos pneus !	Sinon essai de choper le dernier Motorsport.Y'a un comparatif sur les pneus sportif et le Yokohama Advan Sport V105 mais une raclée à tous les autres. Même le Michelin Pilot Sport 3 est assez loin derrière (mais en 2ème position).Et ils disent par contre que le Toyo est de la grosse daube, à peine mieux que les Nexen.	28-août-13	http://www.rx8france.com/forum/viewtopic.php?f=7&t=7951&hilit=pneus&start=1620#p616436	0	1302	1		88	142	469739	BOL	04-sept.-13	04-sept.-13	4	51	190			0	Auto specialized forums	Forums
552	1	498321	Essai de pneus été sportifs 2013 à Magny-Cours	"Généralement la majorité des tests de pneumatiques, y compris sportifs se font sur des mulets du type Golf TDi, Audi A3 TDi etc...  C'est exactement pour cette raison que je ne fais pas confiance aux résultats des tests de pneus.Même si la focus ST a été utilisé (c'est déjà un bon mulet en effet) son comportement routier n'a rien à voir avec nos BMW (///M ou pas d'ailleurs).Je me souviens que sur ma Seat Leon j'avais toujours des Potenza, ils allaient super bien. Quand je l'ai vendu et acheté ma 325 je suis reparti sur les même pneus ... Grosse cata !! Très bruillant, mauvaise tenue sur la pluie (le train avant n'arrivait même pas à tenir dans un rond point sans rouler en mode mémé) et la voiture ""suivait"" les trous sur la route, je pensais que c'était un parrallélisme à refaire ... que Nenni ! J'ai foutu 4 Toyo et TOUT est rentré dans l'ordre J'aimerai bien essayer ces Toyo sur la Leon, ça se trouve ils sont nul alors qu'ils vont TipTop sur la BMW ???"	15-août-13	http://forum.motorsport-passion.com/topic/31104-essai-de-pneus-Ã©tÃ©-sportifs-2013-Ã -magny-cours/#post_id_574813	0	123854	1		100	442873	459481	BOL	21-août-13	21-août-13	2	51	180			0	Auto specialized forums	Forums
552	1	502592	Bon plan pour vos pneus !	Je suis ravi de mes HANKOOK K117 VENTUS S1 EVO 2, mais cela ne veut pas dire qu'ils sont biens pour toi.Le choix depend de ton utilisation (route mouillée? Circuit? Tu cherches la perf? Ou la glisse? ou la longévité? Le look est important pour toi?, etc...	27-août-13	http://www.rx8france.com/forum/viewtopic.php?f=7&t=7951&hilit=pneus&start=1600#p616251	0	115360	1		88	142	469397	BOL	04-sept.-13	04-sept.-13	1	51	190			0	Auto specialized forums	Forums
552	1	502589	Bon plan pour vos pneus !	"Bonjour à tous !Alors voila, je reviens sur le fameux sujet des pneus...Il va falloir que je change très rapidement mes pneus arrières qui sont vraiment en fin de vie.Première question : Je vais tourner fin septembre sur le circuit de La-Ferté-Gaucher. Vous me conseillerais de changer mes pneus avant ou après ma session circuit ? Sachant que mes pneus sont vraiment mort j'hésite à ""les terminer"" sur le circuit, mais un peu peur de la glissade aussi... Vous feriez quoi à ma place ?Deuxième question : Le choix des pneus... Après avoir pas mal parcouru le forum et d'autres sites internet, je n'arrive toujours pas à me décider dans quels pneus investir. en fonction de mon budget, voila sur quoi se porte mes choix (je vous indique le tarif du pneu hors pause)- Toyo proxes T1 sport : 130.50€ (sachant que je viens de voir Mazda Austerlitz et qu'il tirait un peu la gueule quand j'ai parlé de Toyo...)- Toyo proxes CIS : 148€- Falken FK453 : 125€- Kumho KU 39 ou 31 : 115€- Hankouk K110 ou 117 : 132.90€- Wredesteine Sessanta : 150€- Michelin PS3 : 148€- Yokohama Advan Sport V105S : 160€- Yokohama Advan Sport V103 : 162€Pareil, si vous étiez à ma place votre choix se porterai sur lequel...?Pour info, je changerais également les pneus avant, mais dans un deuxième temps. Cela ne devrait pas poser trop de problème ?Merci d'avance si vous pouvez m'éclairer un peu plus dans mes choix "	27-août-13	http://www.rx8france.com/forum/viewtopic.php?f=7&t=7951&hilit=pneus&start=1600#p616250	0	124373	1		88	142	469394	BOL	04-sept.-13	04-sept.-13	7	51	190			0	Auto specialized forums	Forums
552	1	494079	Votre avis sur jantes et taille de pneus.	"J'ai bien envie de me prendre 4 jantes chez BMautosport en réplique CSL couleur gunmétal.  Les jantes Avant    19"" x 8.5"" et38Arrière  19"" x 9.5"" et27  Mon M3 étant titansilver vous pensez quoi du rendu?  4275151536_ecf619f213_o.jpg   718.96 Ko  2 téléchargement(s) 4274405663_d07847e753_o.jpg   537.2 Ko  1 téléchargement(s) Au niveau pneus il y a des prix sur les packs avec TOYO Proxess T1 Sport, est ce que certain ont un retour sur ces pneus ? Et dernière question au niveau monte avec ce type de jante vous mettriez quoi comme taille ?225/40/19 with 255/35/19 235/35/19 with 265/30/19245/35/19 with 275/30/19     "	01-août-13	http://forum.motorsport-passion.com/topic/31234-votre-avis-sur-jantes-et-taille-de-pneus/#post_id_571569	0	257	1		100	449875	455296	BOL	14-août-13	14-août-13	1	51	170			0	Auto specialized forums	Forums
552	1	498508	Pneus Peugeot 106	Ok pas de souci merci pour les réponses, en fait j'ai déjà une bonne tenue de route mais c'était simplement pour savoir. Je vais donc prendre la même taille, comme marque c'est quoi le top ? J'ai vu ces Michelin chez Autobacs mais chez Feu Vert y'a aussi des Continental, Toyo Tires, etc...	14-août-13	http://www.jeuxvideo.com/forums/1-1000019-646495-1-0-1-0-pneus-peugeot-106.htm#message_646502	0	123859	1		125	459763	460086	BOL	21-août-13	21-août-13	3	50	180			0	General forums	Forums
552	1	494027	pneu mixte 50/50	 Envoyé par mikou64bonjour,j'ai un Hyundai galloper équipé de pneu route 265/70 r15 qui sont a changer.je cherche a mettre un pneu mixte 50/50 mais je ne trouve pas.si quelqu'un a une idée je l'en remercie énormément.cordialementFalken Wild Peak pour environ 100 sur le netou TOYO OPAT	05-août-13	http://www.forum4x4.org/threads/128667/page4#post_2347868	0	106514	1		80	425525	455501	BOL	14-août-13	14-août-13	2	51	170			0	Auto specialized forums	Forums
552	1	494015	pneu 30-9.5-15	 Envoyé par ingeniereoui, c'est le même, merci de l'infoet pour un usage plus routier, un 265/70/15 ? en Falken Wildpeak par exemple ?	05-août-13	http://www.forum4x4.org/threads/60185/page2#post_2347851	0	106514	1		80	450436	454792	BOL	14-août-13	14-août-13	1	51	170			0	Auto specialized forums	Forums
552	1	502469	Le topic des pneus.	Oui oui je savais, et je cherche un bon pneu route justement.Le t1 sport est aussi un routier.Je ne veux pas de conti ou Michelin qui sont trop cher pour ce que c'est.Après si vous avez d'autres modèles à conseiller à moins de 100€ le pneu, je suis preneur d'avis. _________________ Ma 3RS1 TORO 	26-août-13	http://www.cliors-concept.com/t42332-Le-topic-des-pneus.htm?start=200	0	124350	1		116	245229	470233	BOL	04-sept.-13	04-sept.-13	3	51	190			0	Auto specialized forums	Forums
